,PARTICIPANT ID,GENDER,TOTAL_EVENTS,THERE15,THERE14,THERE13,THERE12,AVGTIME
6684,6684,0,7,0,0,0,1,14909.0
6685,6685,1,4,1,0,0,0,18961.5
6686,6686,1,1,0,0,0,0,
6687,6687,0,8,0,1,1,0,12902.6666667
6688,6688,0,4,0,0,0,1,15967.0
6689,6689,0,1,1,0,0,0,17073.0
6690,6690,0,3,0,0,1,0,13876.0
6691,6691,0,1,1,0,0,0,18231.0
6692,6692,1,2,1,0,0,0,14125.0
6693,6693,0,1,1,0,0,0,12632.0
6694,6694,1,1,1,0,0,0,18483.0
6695,6695,0,3,0,0,0,1,14541.0
6696,6696,0,1,0,1,0,0,23417.0
6697,6697,0,5,1,0,0,0,17639.0
6698,6698,1,3,0,0,1,1,15104.0
6699,6699,0,1,1,0,0,0,18366.0
6700,6700,1,4,1,0,0,0,12514.0
6701,6701,0,2,0,0,0,0,
6702,6702,0,1,0,1,0,0,15583.0
6703,6703,0,3,0,1,0,0,18645.0
6704,6704,0,2,0,1,0,0,16811.0
6705,6705,0,1,1,0,0,0,15729.0
6706,6706,0,36,0,1,0,0,15492.6666667
6707,6707,1,1,0,0,1,0,20606.0
6708,6708,0,1,1,0,0,0,22114.0
6709,6709,0,2,0,0,0,0,
6710,6710,0,1,0,0,0,0,
6711,6711,1,6,0,1,1,1,13654.75
6712,6712,0,1,0,0,0,1,14460.0
6713,6713,0,8,0,1,0,1,13280.5
6714,6714,0,3,0,1,0,0,20395.0
6715,6715,0,5,0,0,1,0,18683.0
6716,6716,0,1,1,0,0,0,14895.0
6717,6717,0,2,0,1,0,0,23388.5
6718,6718,0,1,1,0,0,0,11620.0
6719,6719,0,1,1,0,0,0,18848.0
6720,6720,0,1,0,0,0,0,
6721,6721,1,1,0,0,1,0,16662.0
6722,6722,0,1,1,0,0,0,20077.0
6723,6723,1,4,0,1,0,0,16933.0
6724,6724,0,2,1,0,0,0,15218.0
6725,6725,0,8,0,0,1,0,14635.5
6726,6726,0,1,0,0,1,0,15775.0
6727,6727,1,2,0,1,0,0,18465.0
6728,6728,0,1,1,0,0,0,15709.0
6729,6729,0,1,1,0,0,0,16445.0
6730,6730,0,1,0,0,0,0,
6731,6731,0,1,1,0,0,0,14282.0
6732,6732,1,7,0,0,1,0,19372.5
6733,6733,0,1,0,1,0,0,17877.0
6734,6734,0,2,1,0,0,0,12228.0
6735,6735,0,1,1,0,0,0,15452.0
6736,6736,1,2,0,0,0,0,
6737,6737,0,1,1,0,0,0,17591.0
6738,6738,1,2,1,0,0,0,14412.0
6739,6739,1,30,0,0,0,0,19723.0
6740,6740,0,9,0,0,0,1,14004.0
6741,6741,0,6,1,0,1,0,12336.0
6742,6742,0,1,1,0,0,0,21943.0
6743,6743,0,1,1,0,0,0,17463.0
6744,6744,0,1,0,0,0,1,15063.0
6745,6745,0,1,1,0,0,0,21596.0
6746,6746,0,1,0,1,0,0,13013.0
6747,6747,1,3,0,0,1,0,17790.0
6748,6748,0,4,0,1,0,0,19311.0
6749,6749,0,1,0,0,0,0,
6750,6750,0,1,0,1,0,0,10956.0
6751,6751,0,4,0,0,0,0,
6752,6752,0,8,0,0,0,0,
6753,6753,0,5,1,0,0,0,14566.0
6754,6754,0,4,0,1,0,0,17012.0
6755,6755,0,3,0,1,0,0,18927.0
6756,6756,0,1,0,0,0,0,
6757,6757,1,1,1,0,0,0,14207.0
6758,6758,0,1,0,0,1,0,15896.0
6759,6759,0,1,0,0,0,0,
6760,6760,0,1,1,0,0,0,18694.0
6761,6761,0,3,0,1,0,0,13235.0
6762,6762,0,10,0,0,0,1,11425.0
6763,6763,0,3,0,1,0,0,20153.0
6764,6764,0,1,0,1,0,0,14337.0
6765,6765,0,7,0,1,0,0,12299.0
6766,6766,0,1,1,0,0,0,15244.0
6767,6767,0,17,0,0,1,0,14994.0
6768,6768,0,20,0,1,0,0,16061.0
6769,6769,0,1,0,1,0,0,23415.0
6770,6770,0,4,0,1,0,0,18331.0
6771,6771,0,1,1,0,0,0,14604.0
6772,6772,0,1,0,0,0,0,
6773,6773,1,1,0,0,0,1,15676.0
6774,6774,0,8,0,0,0,0,
6775,6775,1,1,0,1,0,0,24868.0
6776,6776,1,19,0,0,0,1,10886.0
6777,6777,0,1,1,0,0,0,14675.0
6778,6778,1,4,1,0,0,0,20729.0
6779,6779,1,4,1,0,0,0,19292.0
6780,6780,0,1,0,0,1,0,17536.0
6781,6781,0,1,0,0,0,0,
6782,6782,0,8,0,1,0,0,19661.0
6783,6783,0,7,0,1,0,0,14171.0
6784,6784,1,2,0,0,0,0,
6785,6785,0,2,0,1,0,0,17067.0
6786,6786,0,1,1,0,0,0,19683.0
6787,6787,0,1,0,0,0,0,
6788,6788,1,1,0,1,0,0,17024.0
6789,6789,0,2,0,0,0,1,14284.0
6790,6790,0,6,1,1,1,0,14251.5
6791,6791,0,3,0,0,1,1,15593.0
6792,6792,0,2,0,0,1,0,16472.0
6793,6793,0,1,1,0,0,0,12817.0
6794,6794,0,12,0,0,0,1,12131.6666667
6795,6795,0,1,0,0,0,0,
6796,6796,0,2,1,0,0,0,15235.0
6797,6797,0,7,0,1,0,0,14516.0
6798,6798,1,4,1,0,0,0,16216.0
6799,6799,0,1,0,0,1,0,14512.0
6800,6800,0,3,0,0,1,0,12518.0
6801,6801,1,1,1,0,0,0,21738.0
6802,6802,0,9,0,1,0,0,15593.0
6803,6803,1,1,1,0,0,0,15771.0
6804,6804,0,3,0,0,1,0,15263.0
6805,6805,0,1,1,0,0,0,17021.0
6806,6806,1,5,0,1,0,0,25550.0
6807,6807,1,3,0,1,0,0,22481.0
6808,6808,0,1,0,1,0,0,13669.0
6809,6809,1,1,0,0,0,1,14743.0
6810,6810,0,1,0,0,1,0,12259.0
6811,6811,0,1,0,0,0,1,13457.0
6812,6812,0,1,0,0,0,0,
6813,6813,0,1,0,0,0,1,13648.0
6814,6814,1,4,0,0,0,0,
6815,6815,0,1,1,0,0,0,15005.0
6816,6816,0,4,0,0,0,1,15881.0
6817,6817,0,1,0,0,1,0,13406.0
6818,6818,0,2,0,0,0,0,
6819,6819,0,1,0,0,0,1,11597.0
6820,6820,0,3,0,1,0,0,17663.0
6821,6821,0,3,0,1,0,0,15463.0
6822,6822,0,8,0,1,0,0,15104.0
6823,6823,1,1,0,0,0,1,14081.0
6824,6824,0,1,1,0,0,0,16929.0
6825,6825,1,1,1,0,0,0,18222.0
6826,6826,0,1,0,0,0,0,
6827,6827,0,5,0,0,1,1,14358.5
6828,6828,0,4,0,0,0,1,12642.0
6829,6829,0,1,0,0,0,1,13047.0
6830,6830,0,2,0,1,0,1,17327.0
6831,6831,0,2,0,0,0,1,13165.0
6832,6832,0,1,0,1,0,0,17650.0
6833,6833,1,1,0,0,0,0,
6834,6834,0,1,0,1,0,0,23003.0
6835,6835,0,1,1,0,0,0,15495.0
6836,6836,0,1,0,0,0,0,
6837,6837,0,3,0,1,0,0,16264.0
6838,6838,0,1,0,0,0,0,
6839,6839,0,1,0,1,0,0,20766.0
6840,6840,0,6,1,0,0,0,14439.0
6841,6841,0,1,0,0,1,0,16168.0
6842,6842,1,1,0,1,0,0,13756.0
6843,6843,0,2,0,0,0,1,12567.0
6844,6844,0,1,1,0,0,0,21600.0
6845,6845,1,5,0,1,0,0,19634.0
6846,6846,0,3,0,0,1,0,21016.0
6847,6847,0,1,0,0,1,0,19014.0
6848,6848,0,2,0,0,0,1,14057.0
6849,6849,0,1,0,0,1,0,16892.0
6850,6850,0,3,0,0,1,0,13685.0
6851,6851,1,1,0,0,1,0,17681.0
6852,6852,1,1,1,0,0,0,14221.0
6853,6853,0,7,0,1,0,0,14076.0
6854,6854,1,1,0,1,0,0,20569.0
6855,6855,1,4,0,1,0,0,19517.0
6856,6856,0,2,0,0,0,0,
6857,6857,0,1,0,0,0,0,
6858,6858,1,2,0,1,0,0,19341.0
6859,6859,0,2,1,0,0,0,17896.0
6860,6860,0,1,1,0,0,0,26009.0
6861,6861,0,5,0,0,1,0,11975.0
6862,6862,0,3,0,0,0,0,
6863,6863,0,4,0,0,1,1,16556.5
6864,6864,0,5,0,1,0,0,20013.0
6865,6865,1,1,1,0,0,0,17915.0
6866,6866,0,1,0,0,0,0,
6867,6867,0,1,1,0,0,0,13775.0
6868,6868,0,1,0,0,0,1,13518.0
6869,6869,0,1,0,0,1,0,17954.0
6870,6870,1,2,1,0,0,0,15441.0
6871,6871,0,5,0,0,1,0,15376.0
6872,6872,1,1,0,1,0,0,13616.0
6873,6873,0,3,0,1,1,0,19564.0
6874,6874,0,1,1,0,0,0,12076.0
6875,6875,0,1,0,0,0,1,15706.0
6876,6876,0,1,1,0,0,0,13590.0
6877,6877,1,13,0,0,0,1,17425.0
6878,6878,1,2,0,1,0,0,18801.5
6879,6879,0,1,0,0,1,0,15501.0
6880,6880,1,18,0,0,1,0,14273.3333333
6881,6881,0,4,0,0,1,1,19042.0
6882,6882,0,3,1,0,0,0,14752.0
6883,6883,1,1,1,0,0,0,19015.0
6884,6884,0,3,0,1,0,0,22599.0
6885,6885,0,2,0,0,0,1,16351.0
6886,6886,1,2,0,0,1,0,18586.0
6887,6887,0,5,1,1,0,0,13965.0
6888,6888,0,5,0,0,1,0,21600.0
6889,6889,0,1,0,0,0,1,10711.0
6890,6890,1,1,0,0,0,1,13443.0
6891,6891,0,1,1,0,0,0,16698.0
6892,6892,0,1,0,0,0,0,
6893,6893,0,1,0,0,0,0,
6894,6894,0,1,0,0,0,1,11361.0
6895,6895,0,1,0,1,0,0,16755.0
6896,6896,0,1,0,0,0,0,
6897,6897,1,11,0,1,0,0,17630.0
6898,6898,1,1,0,0,0,1,15125.0
6899,6899,1,1,1,0,0,0,19520.0
6900,6900,0,7,0,0,1,0,12062.0
6901,6901,0,1,1,0,0,0,21600.0
6902,6902,0,1,1,0,0,0,16445.0
6903,6903,1,1,1,0,0,0,23979.0
6904,6904,0,6,0,1,0,0,19787.0
6905,6905,1,4,0,0,0,0,
6906,6906,0,8,0,1,1,0,15578.5
6907,6907,0,9,0,1,0,0,14028.0
6908,6908,1,1,0,1,0,0,19653.0
6909,6909,0,1,0,0,0,0,
6910,6910,0,2,0,0,0,1,13400.0
6911,6911,0,13,1,0,0,0,18112.0
6912,6912,0,1,0,0,1,0,13593.0
6913,6913,1,4,1,0,0,0,19416.0
6914,6914,0,1,1,0,0,0,17120.0
6915,6915,1,1,0,0,0,0,
6916,6916,1,3,0,1,0,0,19072.0
6917,6917,1,7,0,1,0,0,14226.6666667
6918,6918,1,1,0,1,0,0,18805.0
6919,6919,0,8,0,0,0,1,15104.0
6920,6920,0,1,1,0,0,0,14513.0
6921,6921,0,2,0,0,0,1,14125.0
6922,6922,1,7,0,0,0,1,16038.0
6923,6923,1,1,0,0,0,0,
6924,6924,1,15,0,0,1,1,11660.3333333
6925,6925,0,20,0,0,1,0,13981.0
6926,6926,0,7,0,0,0,1,10947.0
6927,6927,0,5,0,0,1,0,12860.0
6928,6928,0,4,1,0,0,0,15459.0
6929,6929,0,3,0,1,0,0,21600.0
6930,6930,0,9,0,1,0,0,14601.0
6931,6931,0,1,1,0,0,0,14176.0
6932,6932,0,20,0,1,1,0,18163.5
6933,6933,0,1,0,0,0,1,14384.0
6934,6934,0,1,0,0,0,0,
6935,6935,0,3,0,0,0,0,
6936,6936,0,23,0,1,0,0,17247.0
6937,6937,0,3,1,0,0,0,12088.0
6938,6938,1,2,0,0,0,0,
6939,6939,0,4,0,0,1,0,15190.5
6940,6940,0,4,0,0,0,1,18708.0
6941,6941,0,2,0,0,0,0,
6942,6942,0,2,0,1,0,1,16423.0
6943,6943,0,1,0,0,0,1,16166.0
6944,6944,1,6,0,0,1,0,14062.0
6945,6945,0,1,0,1,0,0,20454.0
6946,6946,0,2,0,0,1,1,14205.0
6947,6947,0,1,1,0,0,0,13091.0
6948,6948,0,5,0,1,1,1,14890.3333333
6949,6949,0,1,1,0,0,0,18048.0
6950,6950,0,5,0,0,0,1,11227.0
6951,6951,0,2,0,0,0,1,13444.0
6952,6952,0,1,0,1,0,0,18131.0
6953,6953,0,2,0,0,1,0,15384.0
6954,6954,1,6,0,0,0,0,16005.0
6955,6955,0,1,0,0,1,0,16522.0
6956,6956,0,1,1,0,0,0,11620.0
6957,6957,0,3,1,1,0,0,14581.5
6958,6958,0,1,1,0,0,0,12763.0
6959,6959,0,7,0,0,1,0,17183.0
6960,6960,1,1,1,0,0,0,12577.0
6961,6961,0,1,0,1,0,0,18721.0
6962,6962,0,3,1,0,0,0,26478.0
6963,6963,0,5,0,1,0,0,16263.0
6964,6964,0,3,1,1,0,0,15615.0
6965,6965,0,1,0,1,0,0,20969.0
6966,6966,0,1,1,0,0,0,12930.0
6967,6967,1,1,1,0,0,0,15766.0
6968,6968,0,1,0,1,0,0,18037.0
6969,6969,0,4,1,1,0,0,14285.5
6970,6970,0,1,0,0,0,1,13780.0
6971,6971,0,3,0,0,0,0,
6972,6972,0,1,0,0,0,0,
6973,6973,0,9,0,1,0,0,13044.0
6974,6974,0,3,0,0,1,0,13198.0
6975,6975,0,5,0,0,1,0,13725.0
6976,6976,1,2,0,0,0,0,
6977,6977,1,4,0,1,1,0,21281.5
6978,6978,1,3,0,0,0,1,15366.0
6979,6979,0,1,0,1,0,0,14082.0
6980,6980,1,2,0,0,0,0,
6981,6981,0,1,0,1,0,0,13570.0
6982,6982,0,1,0,0,0,0,
6983,6983,0,1,0,1,0,0,13232.0
6984,6984,1,1,1,0,0,0,18221.0
6985,6985,0,1,0,0,1,0,13431.0
6986,6986,0,2,1,0,0,0,11946.0
6987,6987,0,4,0,1,0,0,12888.0
6988,6988,0,13,0,1,0,0,18638.5
6989,6989,0,1,1,0,0,0,22420.0
6990,6990,0,2,1,0,0,0,22030.0
6991,6991,0,1,0,0,0,0,
6992,6992,1,1,0,1,0,0,23169.0
6993,6993,1,2,0,0,1,0,11566.0
6994,6994,1,1,0,0,0,0,
6995,6995,0,3,0,1,1,0,13163.0
6996,6996,1,2,1,0,0,0,12390.0
6997,6997,0,1,0,0,1,0,17579.0
6998,6998,0,3,0,0,1,1,12581.0
6999,6999,0,2,0,0,0,0,
7000,7000,0,2,1,0,0,0,23252.0
7001,7001,0,2,1,0,0,0,13127.0
7002,7002,0,2,1,0,0,0,17870.0
7003,7003,0,1,0,0,0,1,14100.0
7004,7004,0,4,0,1,0,0,20452.0
7005,7005,0,1,0,0,0,1,14063.0
7006,7006,1,2,1,0,0,0,20072.0
7007,7007,0,1,0,0,0,1,15122.0
7008,7008,0,1,1,0,0,0,16107.0
7009,7009,1,8,0,1,0,0,12585.0
7010,7010,1,3,0,0,0,1,18289.3333333
7011,7011,1,1,0,1,0,0,19613.0
7012,7012,1,3,0,0,0,1,16499.0
7013,7013,1,3,0,0,0,1,16284.0
7014,7014,0,4,0,0,1,0,14764.0
7015,7015,0,1,1,0,0,0,15840.0
7016,7016,0,1,0,1,0,0,18117.0
7017,7017,1,5,0,1,0,0,20887.0
7018,7018,0,2,1,0,0,0,19084.0
7019,7019,1,2,1,0,0,0,24624.0
7020,7020,1,1,0,1,0,0,17275.0
7021,7021,0,2,0,0,0,0,
7022,7022,1,1,1,0,0,0,20551.0
7023,7023,1,5,0,1,0,0,23148.0
7024,7024,0,2,0,0,0,1,17114.0
7025,7025,1,1,1,0,0,0,22854.0
7026,7026,1,4,0,0,1,0,14828.5
7027,7027,1,1,1,0,0,0,15815.0
7028,7028,0,26,1,1,1,0,13557.6666667
7029,7029,0,1,0,0,0,0,
7030,7030,0,2,1,0,0,0,14910.0
7031,7031,0,3,0,0,0,1,17467.5
7032,7032,0,1,0,1,0,0,20525.0
7033,7033,0,1,0,0,0,1,8331.0
7034,7034,0,1,0,0,0,0,
7035,7035,0,3,0,0,0,1,15263.0
7036,7036,0,1,0,0,0,0,
7037,7037,0,1,0,0,0,0,
7038,7038,0,2,1,0,0,0,19499.0
7039,7039,0,1,1,0,0,0,13421.0
7040,7040,1,4,0,0,0,1,14730.0
7041,7041,0,4,0,1,0,0,14252.5
7042,7042,0,2,0,0,0,1,10247.0
7043,7043,0,1,0,0,1,0,11915.0
7044,7044,0,3,1,0,0,0,14615.0
7045,7045,1,2,0,1,0,0,22948.0
7046,7046,0,1,0,0,0,0,
7047,7047,0,3,0,0,0,0,
7048,7048,0,2,0,1,0,0,21600.0
7049,7049,0,1,0,0,0,1,16034.0
7050,7050,0,1,1,0,0,0,16852.0
7051,7051,0,5,0,1,0,0,15852.0
7052,7052,0,1,0,0,0,0,
7053,7053,0,5,0,0,1,0,14513.0
7054,7054,1,1,1,0,0,0,14975.0
7055,7055,1,1,0,0,0,0,
7056,7056,0,2,0,0,0,0,
7057,7057,1,1,1,0,0,0,13670.0
7058,7058,0,7,0,1,0,0,20684.0
7059,7059,0,1,1,0,0,0,21685.0
7060,7060,1,1,0,0,0,1,14316.0
7061,7061,1,7,0,0,0,1,16873.0
7062,7062,0,1,1,0,0,0,13787.0
7063,7063,0,1,0,0,1,0,15737.0
7064,7064,0,1,0,1,0,0,21600.0
7065,7065,0,1,0,0,1,0,13042.0
7066,7066,0,3,0,0,1,0,13249.0
7067,7067,1,1,0,0,0,0,
7068,7068,0,1,0,0,1,0,13398.0
7069,7069,0,3,0,0,0,1,13826.0
7070,7070,0,1,1,0,0,0,21600.0
7071,7071,1,1,0,1,0,0,18280.0
7072,7072,0,2,0,0,1,0,14527.0
7073,7073,0,10,0,1,0,0,16226.0
7074,7074,0,2,1,0,0,0,15298.0
7075,7075,0,1,0,1,0,0,16485.0
7076,7076,0,1,0,0,0,0,
7077,7077,0,1,0,1,0,0,20172.0
7078,7078,0,2,1,0,0,0,20084.0
7080,7080,1,4,0,1,0,0,16093.0
7081,7081,0,1,1,0,0,0,15369.0
7082,7082,1,1,0,1,0,0,20946.0
7083,7083,0,3,0,0,1,0,15978.0
7084,7084,0,12,0,0,1,0,21600.0
7085,7085,1,4,0,0,0,0,
7086,7086,0,1,0,0,0,1,13315.0
7087,7087,0,10,0,0,0,1,15906.0
7088,7088,1,1,0,0,1,0,16565.0
7089,7089,1,13,0,1,0,0,21600.0
7090,7090,0,1,1,0,0,0,16552.0
7091,7091,0,1,1,0,0,0,14879.0
7092,7092,0,3,1,0,0,0,17446.0
7093,7093,1,11,0,0,1,0,16079.0
7094,7094,0,2,0,1,1,0,14699.5
7095,7095,0,1,1,0,0,0,15373.0
7096,7096,0,5,0,1,0,0,16377.0
7097,7097,0,1,1,0,0,0,12638.0
7098,7098,0,1,0,1,0,0,22032.0
7099,7099,1,4,0,1,0,0,14130.0
7100,7100,1,2,0,0,0,0,
7101,7101,0,3,0,0,1,0,19634.0
7102,7102,0,6,0,0,0,1,14519.0
7103,7103,1,2,0,0,0,0,
7104,7104,0,6,0,1,0,0,14411.0
7105,7105,0,3,0,1,0,0,24754.0
7106,7106,0,1,0,0,1,0,17992.0
7107,7107,0,1,1,0,0,0,17865.0
7108,7108,0,1,1,0,0,0,18881.0
7109,7109,1,1,0,1,0,0,17074.0
7110,7110,1,1,1,0,0,0,19218.0
7111,7111,0,1,1,0,0,0,11427.0
7112,7112,0,1,0,0,0,0,
7113,7113,0,1,1,0,0,0,12317.0
7114,7114,1,1,1,0,0,0,12143.0
7115,7115,0,1,1,0,0,0,22107.0
7116,7116,0,6,0,1,0,0,14885.0
7117,7117,0,4,0,0,1,0,14596.0
7118,7118,1,5,0,0,1,0,17310.0
7119,7119,0,1,0,1,0,0,21206.0
7120,7120,0,1,0,0,0,1,16712.0
7121,7121,1,1,1,0,0,0,18325.0
7122,7122,0,8,0,1,0,0,16526.0
7123,7123,0,13,0,0,1,1,12409.0
7124,7124,0,2,1,0,0,0,17713.0
7125,7125,0,1,0,0,1,0,14625.0
7126,7126,1,1,0,0,1,0,15981.0
7127,7127,0,6,0,0,1,1,13000.75
7128,7128,0,4,1,0,0,0,17589.0
7129,7129,0,19,1,0,0,0,18629.0
7130,7130,0,1,1,0,0,0,14436.0
7131,7131,0,2,0,0,1,0,21600.0
7132,7132,0,1,0,0,1,0,13471.0
7133,7133,0,1,1,0,0,0,19894.0
7134,7134,0,1,0,0,1,0,17264.0
7135,7135,1,2,0,0,0,0,
7136,7136,1,4,0,0,1,0,19789.0
7137,7137,0,2,1,1,0,0,17006.5
7138,7138,0,1,0,0,0,0,
7139,7139,0,2,1,0,0,0,13923.0
7140,7140,0,1,0,0,1,0,21503.0
7141,7141,0,1,0,0,0,0,
7142,7142,0,1,0,0,0,1,14987.0
7143,7143,0,1,1,0,0,0,18422.0
7144,7144,0,1,1,0,0,0,19624.0
7145,7145,0,1,1,0,0,0,21600.0
7146,7146,0,1,1,0,0,0,14337.0
7147,7147,0,1,0,0,0,0,
7148,7148,1,2,0,1,0,0,16365.0
7149,7149,0,3,1,0,0,0,12108.0
7150,7150,0,5,0,0,0,1,12313.0
7151,7151,1,9,0,1,0,0,22842.0
7152,7152,0,1,0,1,0,0,17275.0
7153,7153,0,1,0,0,0,1,15006.0
7154,7154,0,1,0,1,0,0,22157.0
7155,7155,0,1,0,0,0,0,
7156,7156,0,2,0,0,0,1,16896.0
7157,7157,1,1,0,0,0,0,
7158,7158,0,1,1,0,0,0,22908.0
7159,7159,0,5,0,0,1,0,13047.0
7160,7160,1,1,1,0,0,0,17770.0
7161,7161,0,4,1,0,0,0,12755.0
7162,7162,0,1,0,1,0,0,17873.0
7163,7163,1,8,0,0,1,0,15576.0
7164,7164,0,12,0,0,1,0,14238.0
7165,7165,1,3,1,0,0,0,24364.0
7166,7166,0,1,0,0,0,0,
7167,7167,0,1,0,1,0,0,18747.0
7168,7168,0,1,1,0,0,0,15534.0
7169,7169,0,9,0,0,1,0,15398.0
7170,7170,0,2,1,0,0,0,22999.0
7171,7171,0,1,1,0,0,0,13143.0
7172,7172,1,1,0,1,0,0,14891.0
7173,7173,1,2,0,0,1,0,20011.0
7174,7174,0,1,0,0,0,1,15591.0
7175,7175,0,1,1,0,0,0,16915.0
7176,7176,0,1,0,1,0,0,14480.0
7177,7177,1,1,1,0,0,0,24222.0
7178,7178,0,2,0,0,1,0,21600.0
7179,7179,0,1,1,0,0,0,12044.0
7180,7180,1,2,0,1,0,0,17138.0
7181,7181,1,2,0,0,0,1,16992.0
7182,7182,0,2,1,0,0,0,15584.0
7183,7183,0,12,0,1,1,0,18944.2
7184,7184,0,4,0,0,0,1,15997.6666667
7185,7185,0,1,1,0,0,0,19024.0
7186,7186,0,1,0,0,1,0,18528.0
7187,7187,0,5,0,1,0,0,15657.0
7188,7188,0,1,1,0,0,0,10047.0
7189,7189,1,8,0,0,1,0,14137.0
7190,7190,0,3,0,0,0,1,11491.0
7191,7191,1,1,1,0,0,0,20926.0
7192,7192,0,10,0,0,1,1,11933.5
7193,7193,0,1,0,0,0,0,
7194,7194,1,1,1,0,0,0,16703.0
7195,7195,0,1,0,0,0,1,13133.0
7196,7196,0,1,1,0,0,0,16709.0
7197,7197,0,4,0,0,0,1,16151.0
7198,7198,0,2,1,0,0,0,11517.0
7199,7199,0,1,0,0,0,0,
7200,7200,1,3,0,0,0,1,16462.5
7201,7201,0,3,0,1,0,1,12866.0
7202,7202,0,1,0,0,0,0,
7203,7203,1,1,0,0,0,1,14749.0
7204,7204,1,2,1,1,0,0,20648.0
7205,7205,0,1,1,0,0,0,15743.0
7206,7206,1,15,0,1,0,0,18848.0
7207,7207,0,1,0,0,0,0,
7208,7208,0,1,0,0,1,0,12342.0
7209,7209,0,3,0,1,0,0,18349.0
7210,7210,0,1,1,0,0,0,15825.0
7211,7211,0,1,1,0,0,0,14800.0
7212,7212,0,2,1,0,0,0,17089.0
7213,7213,1,3,1,0,0,0,11839.0
7214,7214,0,2,0,1,0,0,18761.0
7215,7215,0,1,0,1,0,0,16877.0
7216,7216,0,1,0,0,0,0,
7217,7217,0,6,0,1,0,0,15580.0
7218,7218,0,2,1,0,0,0,18122.0
7219,7219,0,10,0,1,0,0,14930.0
7220,7220,0,1,0,0,0,0,
7221,7221,0,1,1,0,0,0,16595.0
7222,7222,0,1,0,0,0,0,
7223,7223,1,3,0,0,0,0,
7224,7224,0,5,0,0,1,0,15958.0
7225,7225,1,1,0,1,0,0,19709.0
7226,7226,0,3,0,0,0,1,11655.0
7227,7227,0,1,1,0,0,0,18918.0
7228,7228,0,1,1,0,0,0,18135.0
7229,7229,1,1,0,0,0,1,15854.0
7230,7230,0,25,0,1,0,0,13331.0
7231,7231,1,2,1,0,0,0,24184.0
7232,7232,0,1,0,0,0,0,
7233,7233,0,1,1,0,0,0,17500.0
7234,7234,0,3,0,0,0,1,14151.0
7235,7235,0,5,0,0,1,0,21600.0
7236,7236,0,1,0,0,1,0,14493.0
7237,7237,0,5,0,0,1,0,10503.0
7238,7238,0,1,0,1,0,0,16569.0
7239,7239,0,1,0,0,1,0,12538.0
7240,7240,1,2,0,0,1,0,19758.0
7241,7241,0,3,0,0,0,0,
7242,7242,1,1,0,0,0,1,12530.0
7243,7243,0,7,0,0,1,0,13165.0
7244,7244,1,1,0,1,0,0,17737.0
7245,7245,0,9,0,1,0,0,16563.25
7246,7246,0,7,0,1,0,0,24325.0
7247,7247,1,6,0,1,0,0,24286.0
7248,7248,0,1,0,0,0,0,
7249,7249,0,4,0,1,0,0,14552.0
7250,7250,1,1,0,1,0,0,20973.0
7251,7251,1,8,0,1,0,0,14667.0
7252,7252,0,1,0,0,0,0,
7253,7253,0,1,1,0,0,0,20773.0
7254,7254,0,1,0,0,0,0,
7255,7255,0,2,0,0,0,0,
7256,7256,0,1,0,1,0,0,20028.0
7257,7257,0,1,0,0,1,0,17069.0
7258,7258,1,1,0,0,0,0,
7259,7259,0,3,0,1,0,0,23377.0
7260,7260,1,16,0,0,0,1,13984.5
7261,7261,0,1,1,0,0,0,12499.0
7262,7262,0,1,1,0,0,0,14336.0
7263,7263,0,1,0,0,0,1,15362.0
7264,7264,0,9,0,1,1,1,15318.0
7265,7265,0,2,1,0,0,0,15428.0
7266,7266,0,4,0,1,0,1,19588.0
7267,7267,0,3,1,0,0,0,19568.0
7268,7268,1,3,0,1,1,0,16268.0
7269,7269,0,4,0,0,0,0,
7270,7270,1,3,0,1,0,0,20045.0
7271,7271,0,1,0,0,0,1,15709.0
7272,7272,0,3,0,1,0,0,15400.0
7273,7273,1,3,0,0,1,0,18044.0
7274,7274,0,1,1,0,0,0,12093.0
7275,7275,1,10,0,0,0,1,16310.0
7276,7276,0,1,0,0,0,0,
7277,7277,0,14,0,0,1,0,13020.0
7278,7278,0,1,0,0,1,0,12795.0
7279,7279,0,1,0,0,0,0,
7280,7280,1,6,1,0,0,0,18941.0
7281,7281,0,1,0,1,0,0,14500.0
7282,7282,1,2,1,0,0,0,17635.0
7283,7283,0,1,0,1,0,0,20415.0
7284,7284,0,3,0,0,1,0,13554.0
7285,7285,1,5,0,1,0,0,16004.0
7286,7286,1,1,0,0,1,0,15030.0
7287,7287,1,1,0,0,1,0,16628.0
7288,7288,0,7,0,1,0,0,12290.0
7289,7289,0,1,0,1,0,0,19695.0
7290,7290,0,18,0,0,1,0,12289.0
7291,7291,1,4,0,1,0,0,19362.0
7292,7292,0,2,0,0,1,1,14344.0
7293,7293,0,1,0,0,0,1,14038.0
7294,7294,0,1,0,1,0,0,18689.0
7295,7295,0,2,0,0,1,0,15006.0
7296,7296,1,1,1,0,0,0,16917.0
7297,7297,0,7,0,1,0,0,16191.0
7298,7298,0,1,0,0,0,0,
7299,7299,0,2,1,0,0,0,19513.0
7300,7300,1,2,1,0,0,0,14319.0
7301,7301,1,3,0,1,1,0,16489.5
7302,7302,0,1,0,0,0,0,
7303,7303,0,3,0,1,0,0,16701.0
7304,7304,1,3,1,0,0,0,19456.0
7305,7305,0,1,1,0,0,0,14803.0
